split,class_name,label,source_type,genus,filename_species,individual_id,museum,position,layer,tooth_type,direction,relative_path
train,leuconedys,1,museum_style,Hoolock,leuconedys,AMNH112717,AMNH,p1,l1,M2,R,train/leuconedys/leuconedys-AMNH-MCZ-style/AMNH112717/Hoolock#leuconedys#AMNH112717#s#v#p1#l1#M2#R_style.jpg
train,leuconedys,1,museum_style,Hoolock,leuconedys,AMNH112717,AMNH,p2,l1,M1,R,train/leuconedys/leuconedys-AMNH-MCZ-style/AMNH112717/Hoolock#leuconedys#AMNH112717#s#v#p2#l1#M1#R_style.jpg
train,leuconedys,1,museum_style,Hoolock,leuconedys,AMNH112717,AMNH,p2,l1,M2,R,train/leuconedys/leuconedys-AMNH-MCZ-style/AMNH112717/Hoolock#leuconedys#AMNH112717#s#v#p2#l1#M2#R_style.jpg
train,leuconedys,1,museum_style,Hoolock,leuconedys,AMNH112717,AMNH,p2,l1,M3,R,train/leuconedys/leuconedys-AMNH-MCZ-style/AMNH112717/Hoolock#leuconedys#AMNH112717#s#v#p2#l1#M3#R_style.jpg
train,leuconedys,1,museum_style,Hoolock,leuconedys,AMNH112717,AMNH,p3,l1,M1,R,train/leuconedys/leuconedys-AMNH-MCZ-style/AMNH112717/Hoolock#leuconedys#AMNH112717#s#v#p3#l1#M1#R_style.jpg
train,leuconedys,1,museum_style,Hoolock,leuconedys,AMNH112721,AMNH,p1,l1,M1,R,train/leuconedys/leuconedys-AMNH-MCZ-style/AMNH112721/Hoolock#leuconedys#AMNH112721#s#v#p1#l1#M1#R_style.jpg
train,leuconedys,1,museum_style,Hoolock,leuconedys,AMNH112721,AMNH,p1,l1,M2,R,train/leuconedys/leuconedys-AMNH-MCZ-style/AMNH112721/Hoolock#leuconedys#AMNH112721#s#v#p1#l1#M2#R_style.jpg
train,leuconedys,1,museum_style,Hoolock,leuconedys,AMNH112721,AMNH,p2,,M1,R,train/leuconedys/leuconedys-AMNH-MCZ-style/AMNH112721/Hoolock#leuconedys#AMNH112721#s#v#p2#M1#R_style.jpg
train,leuconedys,1,museum_style,Hoolock,leuconedys,AMNH112721,AMNH,p2,,M2,R,train/leuconedys/leuconedys-AMNH-MCZ-style/AMNH112721/Hoolock#leuconedys#AMNH112721#s#v#p2#M2#R_style.jpg
train,leuconedys,1,museum_style,Hoolock,leuconedys,AMNH112960,AMNH,p1,l1,M1,R,train/leuconedys/leuconedys-AMNH-MCZ-style/AMNH112960/Hoolock#leuconedys#AMNH112960#s#v#p1#l1#M1#R#A_style.jpg
train,leuconedys,1,museum_style,Hoolock,leuconedys,AMNH112960,AMNH,p1,l1,M2,R,train/leuconedys/leuconedys-AMNH-MCZ-style/AMNH112960/Hoolock#leuconedys#AMNH112960#s#v#p1#l1#M2#R_style.jpg
train,leuconedys,1,museum_style,Hoolock,leuconedys,AMNH112960,AMNH,p1,l1,M3,R,train/leuconedys/leuconedys-AMNH-MCZ-style/AMNH112960/Hoolock#leuconedys#AMNH112960#s#v#p1#l1#M3#R_style.jpg
train,leuconedys,1,museum_style,Hoolock,leuconedys,AMNH112960,AMNH,p3,l1,M1,R,train/leuconedys/leuconedys-AMNH-MCZ-style/AMNH112960/Hoolock#leuconedys#AMNH112960#s#v#p3#l1#M1#R#A_style.jpg
train,leuconedys,1,museum_style,Hoolock,leuconedys,AMNH112960,AMNH,p3,l1,M2,R,train/leuconedys/leuconedys-AMNH-MCZ-style/AMNH112960/Hoolock#leuconedys#AMNH112960#s#v#p3#l1#M2#R_style.jpg
train,leuconedys,1,museum_style,Hoolock,leuconedys,AMNH112960,AMNH,p3,l1,M3,R,train/leuconedys/leuconedys-AMNH-MCZ-style/AMNH112960/Hoolock#leuconedys#AMNH112960#s#v#p3#l1#M3#R_style.jpg
train,leuconedys,1,museum_style,Hoolock,leuconedys,AMNH112965,AMNH,p1,l1,M1,R,train/leuconedys/leuconedys-AMNH-MCZ-style/AMNH112965/Hoolock#leuconedys#AMNH112965#s#v#p1#l1#M1#R_style.jpg
train,leuconedys,1,museum_style,Hoolock,leuconedys,KIZ011345,KIZ,p1,l1,M1,R,train/leuconedys/leuconedys-KIZ-AMNH-style/KIZ011345/Hoolock#leuconedys#KIZ011345#s#v#p1#l1#M1#R#A_AMNH_style.jpg
train,leuconedys,1,museum_style,Hoolock,leuconedys,KIZ011345,KIZ,p2,l1,M1,R,train/leuconedys/leuconedys-KIZ-AMNH-style/KIZ011345/Hoolock#leuconedys#KIZ011345#s#v#p2#l1#M1#R#A_AMNH_style.jpg
train,leuconedys,1,museum_style,Hoolock,leuconedys,KIZ011796,KIZ,p1,l1,M1,R,train/leuconedys/leuconedys-KIZ-AMNH-style/KIZ011796/Hoolock#leuconedys#KIZ011796#s#v#p1#l1#M1#R_AMNH_style.jpg
train,leuconedys,1,museum_style,Hoolock,leuconedys,KIZ011796,KIZ,p2,l1,M1,R,train/leuconedys/leuconedys-KIZ-AMNH-style/KIZ011796/Hoolock#leuconedys#KIZ011796#s#v#p2#l1#M1#R_AMNH_style.jpg
train,leuconedys,1,museum_style,Hoolock,leuconedys,KIZ011957,KIZ,p1,l1,M3,L,train/leuconedys/leuconedys-KIZ-AMNH-style/KIZ011957/Hoolock#leuconedys#KIZ011957#s#v#p1#l1#M3#L_AMNH_style.jpg
train,leuconedys,1,museum_style,Hoolock,leuconedys,KIZ011957,KIZ,p2,l1,M1,R,train/leuconedys/leuconedys-KIZ-AMNH-style/KIZ011957/Hoolock#leuconedys#KIZ011957#s#v#p2#l1#M1#R#B_AMNH_style.jpg
train,leuconedys,1,museum_style,Hoolock,leuconedys,KIZ011957,KIZ,p2,l1,M2,R,train/leuconedys/leuconedys-KIZ-AMNH-style/KIZ011957/Hoolock#leuconedys#KIZ011957#s#v#p2#l1#M2#R_AMNH_style.jpg
train,leuconedys,1,museum_style,Hoolock,leuconedys,KIZ011957,KIZ,p3,l1,M1,R,train/leuconedys/leuconedys-KIZ-AMNH-style/KIZ011957/Hoolock#leuconedys#KIZ011957#s#v#p3#l1#M1#R#B_AMNH_style.jpg
train,leuconedys,1,museum_style,Hoolock,leuconedys,KIZ011957,KIZ,p3,l1,M2,R,train/leuconedys/leuconedys-KIZ-AMNH-style/KIZ011957/Hoolock#leuconedys#KIZ011957#s#v#p3#l1#M2#R_AMNH_style.jpg
train,leuconedys,1,museum_style,Hoolock,leuconedys,KIZ011958,KIZ,p1,l1,M2,R,train/leuconedys/leuconedys-KIZ-AMNH-style/KIZ011958/Hoolock#leuconedys#KIZ011958#s#v#p1#l1#M2#R#A_AMNH_style.jpg
train,leuconedys,1,museum_style,Hoolock,leuconedys,KIZ011958,KIZ,p1,l1,M3,R,train/leuconedys/leuconedys-KIZ-AMNH-style/KIZ011958/Hoolock#leuconedys#KIZ011958#s#v#p1#l1#M3#R#B_AMNH_style.jpg
train,leuconedys,1,museum_style,Hoolock,leuconedys,KIZ011958,KIZ,p2,l1,M2,R,train/leuconedys/leuconedys-KIZ-AMNH-style/KIZ011958/Hoolock#leuconedys#KIZ011958#s#v#p2#l1#M2#R#A_AMNH_style.jpg
train,leuconedys,1,museum_style,Hoolock,leuconedys,KIZ011958,KIZ,p3,l1,M2,R,train/leuconedys/leuconedys-KIZ-AMNH-style/KIZ011958/Hoolock#leuconedys#KIZ011958#s#v#p3#l1#M2#R#A_AMNH_style.jpg
train,leuconedys,1,museum_style,Hoolock,leuconedys,KIZ011960,KIZ,p1,l1,M1,L,train/leuconedys/leuconedys-KIZ-AMNH-style/KIZ011960/Hoolock#leuconedys#KIZ011960#s#v#p1#l1#M1#L#B_AMNH_style.jpg
train,leuconedys,1,museum_style,Hoolock,leuconedys,KIZ011960,KIZ,p1,l1,M2,L,train/leuconedys/leuconedys-KIZ-AMNH-style/KIZ011960/Hoolock#leuconedys#KIZ011960#s#v#p1#l1#M2#L_AMNH_style.jpg
train,leuconedys,1,museum_style,Hoolock,leuconedys,KIZ011960,KIZ,p1,l1,M3,L,train/leuconedys/leuconedys-KIZ-AMNH-style/KIZ011960/Hoolock#leuconedys#KIZ011960#s#v#p1#l1#M3#L_AMNH_style.jpg
train,leuconedys,1,museum_style,Hoolock,leuconedys,KIZ011960,KIZ,p2,l1,M1,L,train/leuconedys/leuconedys-KIZ-AMNH-style/KIZ011960/Hoolock#leuconedys#KIZ011960#s#v#p2#l1#M1#L#B_AMNH_style.jpg
train,leuconedys,1,museum_style,Hoolock,leuconedys,KIZ011960,KIZ,p2,l1,M2,L,train/leuconedys/leuconedys-KIZ-AMNH-style/KIZ011960/Hoolock#leuconedys#KIZ011960#s#v#p2#l1#M2#L_AMNH_style.jpg
train,leuconedys,1,museum_style,Hoolock,leuconedys,KIZ011960,KIZ,p2,l1,M3,L,train/leuconedys/leuconedys-KIZ-AMNH-style/KIZ011960/Hoolock#leuconedys#KIZ011960#s#v#p2#l1#M3#L_AMNH_style.jpg
train,leuconedys,1,museum_style,Hoolock,leuconedys,KIZ011960,KIZ,p3,l1,M1,L,train/leuconedys/leuconedys-KIZ-AMNH-style/KIZ011960/Hoolock#leuconedys#KIZ011960#s#v#p3#l1#M1#L#B_AMNH_style.jpg
train,leuconedys,1,museum_style,Hoolock,leuconedys,KIZ011960,KIZ,p3,l1,M2,L,train/leuconedys/leuconedys-KIZ-AMNH-style/KIZ011960/Hoolock#leuconedys#KIZ011960#s#v#p3#l1#M2#L_AMNH_style.jpg
train,leuconedys,1,museum_style,Hoolock,leuconedys,KIZ011960,KIZ,p3,l1,M3,L,train/leuconedys/leuconedys-KIZ-AMNH-style/KIZ011960/Hoolock#leuconedys#KIZ011960#s#v#p3#l1#M3#L_AMNH_style.jpg
train,leuconedys,1,museum_style,Hoolock,leuconedys,KIZ011961,KIZ,p1,l1,M2,R,train/leuconedys/leuconedys-KIZ-AMNH-style/KIZ011961/Hoolock#leuconedys#KIZ011961#s#v#p1#l1#M2#R#A_AMNH_style.jpg
train,leuconedys,1,museum_style,Hoolock,leuconedys,KIZ011961,KIZ,p1,l1,M3,R,train/leuconedys/leuconedys-KIZ-AMNH-style/KIZ011961/Hoolock#leuconedys#KIZ011961#s#v#p1#l1#M3#R_AMNH_style.jpg
train,leuconedys,1,museum_style,Hoolock,leuconedys,KIZ011961,KIZ,p2,l1,M1,R,train/leuconedys/leuconedys-KIZ-AMNH-style/KIZ011961/Hoolock#leuconedys#KIZ011961#s#v#p2#l1#M1#R#A_AMNH_style.jpg
train,leuconedys,1,museum_style,Hoolock,leuconedys,KIZ011961,KIZ,p2,l1,M2,R,train/leuconedys/leuconedys-KIZ-AMNH-style/KIZ011961/Hoolock#leuconedys#KIZ011961#s#v#p2#l1#M2#R#A_AMNH_style.jpg
train,leuconedys,1,museum_style,Hoolock,leuconedys,KIZ011961,KIZ,p2,l1,M3,R,train/leuconedys/leuconedys-KIZ-AMNH-style/KIZ011961/Hoolock#leuconedys#KIZ011961#s#v#p2#l1#M3#R_AMNH_style.jpg
train,leuconedys,1,museum_style,Hoolock,leuconedys,KIZ011961,KIZ,p3,l1,M1,R,train/leuconedys/leuconedys-KIZ-AMNH-style/KIZ011961/Hoolock#leuconedys#KIZ011961#s#v#p3#l1#M1#R#A_AMNH_style.jpg
train,leuconedys,1,museum_style,Hoolock,leuconedys,KIZ011961,KIZ,p3,l1,M2,R,train/leuconedys/leuconedys-KIZ-AMNH-style/KIZ011961/Hoolock#leuconedys#KIZ011961#s#v#p3#l1#M2#R#A_AMNH_style.jpg
train,leuconedys,1,museum_style,Hoolock,leuconedys,KIZ011962,KIZ,p1,l1,M2,R,train/leuconedys/leuconedys-KIZ-AMNH-style/KIZ011962/Hoolock#leuconedys#KIZ011962#s#v#p1#l1#M2#R_AMNH_style.jpg
train,leuconedys,1,museum_style,Hoolock,leuconedys,KIZ011962,KIZ,p1,l1,M3,R,train/leuconedys/leuconedys-KIZ-AMNH-style/KIZ011962/Hoolock#leuconedys#KIZ011962#s#v#p1#l1#M3#R_AMNH_style.jpg
train,leuconedys,1,museum_style,Hoolock,leuconedys,KIZ011962,KIZ,p2,l1,M1,R,train/leuconedys/leuconedys-KIZ-AMNH-style/KIZ011962/Hoolock#leuconedys#KIZ011962#s#v#p2#l1#M1#R#A_AMNH_style.jpg
train,leuconedys,1,museum_style,Hoolock,leuconedys,KIZ011962,KIZ,p2,l1,M2,R,train/leuconedys/leuconedys-KIZ-AMNH-style/KIZ011962/Hoolock#leuconedys#KIZ011962#s#v#p2#l1#M2#R_AMNH_style.jpg
train,leuconedys,1,museum_style,Hoolock,leuconedys,KIZ011962,KIZ,p2,l1,M3,R,train/leuconedys/leuconedys-KIZ-AMNH-style/KIZ011962/Hoolock#leuconedys#KIZ011962#s#v#p2#l1#M3#R_AMNH_style.jpg
train,leuconedys,1,museum_style,Hoolock,leuconedys,KIZ011962,KIZ,p3,l1,M1,R,train/leuconedys/leuconedys-KIZ-AMNH-style/KIZ011962/Hoolock#leuconedys#KIZ011962#s#v#p3#l1#M1#R#A_AMNH_style.jpg
train,leuconedys,1,museum_style,Hoolock,leuconedys,KIZ011962,KIZ,p3,l1,M2,R,train/leuconedys/leuconedys-KIZ-AMNH-style/KIZ011962/Hoolock#leuconedys#KIZ011962#s#v#p3#l1#M2#R_AMNH_style.jpg
train,leuconedys,1,museum_style,Hoolock,leuconedys,KIZ011963,KIZ,p1,l1,M2,R,train/leuconedys/leuconedys-KIZ-AMNH-style/KIZ011963/Hoolock#leuconedys#KIZ011963#s#v#p1#l1#M2#R_AMNH_style.jpg
train,leuconedys,1,museum_style,Hoolock,leuconedys,KIZ011963,KIZ,p1,l1,M3,R,train/leuconedys/leuconedys-KIZ-AMNH-style/KIZ011963/Hoolock#leuconedys#KIZ011963#s#v#p1#l1#M3#R_AMNH_style.jpg
train,leuconedys,1,museum_style,Hoolock,leuconedys,KIZ011963,KIZ,p2,l1,M2,R,train/leuconedys/leuconedys-KIZ-AMNH-style/KIZ011963/Hoolock#leuconedys#KIZ011963#s#v#p2#l1#M2#R_AMNH_style.jpg
train,leuconedys,1,museum_style,Hoolock,leuconedys,KIZ011963,KIZ,p3,l1,M1,L,train/leuconedys/leuconedys-KIZ-AMNH-style/KIZ011963/Hoolock#leuconedys#KIZ011963#s#v#p3#l1#M1#L#B_AMNH_style.jpg
train,leuconedys,1,museum_style,Hoolock,leuconedys,KIZ011963,KIZ,p3,l1,M2,L,train/leuconedys/leuconedys-KIZ-AMNH-style/KIZ011963/Hoolock#leuconedys#KIZ011963#s#v#p3#l1#M2#L_AMNH_style.jpg
train,leuconedys,1,museum_style,Hoolock,leuconedys,KIZ011965,KIZ,p1,l1,M2,L,train/leuconedys/leuconedys-KIZ-AMNH-style/KIZ011965/Hoolock#leuconedys#KIZ011965#s#v#p1#l1#M2#L_AMNH_style.jpg
train,leuconedys,1,museum_style,Hoolock,leuconedys,KIZ011965,KIZ,p1,l1,M3,L,train/leuconedys/leuconedys-KIZ-AMNH-style/KIZ011965/Hoolock#leuconedys#KIZ011965#s#v#p1#l1#M3#L_AMNH_style.jpg
train,leuconedys,1,museum_style,Hoolock,leuconedys,KIZ011965,KIZ,p2,l1,M1,R,train/leuconedys/leuconedys-KIZ-AMNH-style/KIZ011965/Hoolock#leuconedys#KIZ011965#s#v#p2#l1#M1#R_AMNH_style.jpg
train,leuconedys,1,museum_style,Hoolock,leuconedys,KIZ011965,KIZ,p2,l1,M2,R,train/leuconedys/leuconedys-KIZ-AMNH-style/KIZ011965/Hoolock#leuconedys#KIZ011965#s#v#p2#l1#M2#R_AMNH_style.jpg
train,leuconedys,1,museum_style,Hoolock,leuconedys,KIZ011965,KIZ,p2,l1,M3,R,train/leuconedys/leuconedys-KIZ-AMNH-style/KIZ011965/Hoolock#leuconedys#KIZ011965#s#v#p2#l1#M3#R_AMNH_style.jpg
train,leuconedys,1,museum_style,Hoolock,leuconedys,KIZ011965,KIZ,p3,l1,M1,R,train/leuconedys/leuconedys-KIZ-AMNH-style/KIZ011965/Hoolock#leuconedys#KIZ011965#s#v#p3#l1#M1#R_AMNH_style.jpg
train,leuconedys,1,museum_style,Hoolock,leuconedys,KIZ011965,KIZ,p3,l1,M2,R,train/leuconedys/leuconedys-KIZ-AMNH-style/KIZ011965/Hoolock#leuconedys#KIZ011965#s#v#p3#l1#M2#R_AMNH_style.jpg
train,leuconedys,1,museum_style,Hoolock,leuconedys,KIZ014034,KIZ,p1,l1,M1,R,train/leuconedys/leuconedys-KIZ-AMNH-style/KIZ014034/Hoolock#leuconedys#KIZ014034#s#v#p1#l1#M1#R_AMNH_style.jpg
train,leuconedys,1,museum_style,Hoolock,leuconedys,KIZ014034,KIZ,p1,l1,M2,R,train/leuconedys/leuconedys-KIZ-AMNH-style/KIZ014034/Hoolock#leuconedys#KIZ014034#s#v#p1#l1#M2#R_AMNH_style.jpg
train,leuconedys,1,museum_style,Hoolock,leuconedys,KIZ014034,KIZ,p1,l1,M3,R,train/leuconedys/leuconedys-KIZ-AMNH-style/KIZ014034/Hoolock#leuconedys#KIZ014034#s#v#p1#l1#M3#R_AMNH_style.jpg
train,leuconedys,1,museum_style,Hoolock,leuconedys,KIZ014034,KIZ,p2,l1,M1,R,train/leuconedys/leuconedys-KIZ-AMNH-style/KIZ014034/Hoolock#leuconedys#KIZ014034#s#v#p2#l1#M1#R_AMNH_style.jpg
train,leuconedys,1,museum_style,Hoolock,leuconedys,KIZ014034,KIZ,p2,l1,M2,R,train/leuconedys/leuconedys-KIZ-AMNH-style/KIZ014034/Hoolock#leuconedys#KIZ014034#s#v#p2#l1#M2#R_AMNH_style.jpg
train,leuconedys,1,museum_style,Hoolock,leuconedys,KIZ014034,KIZ,p2,l1,M3,R,train/leuconedys/leuconedys-KIZ-AMNH-style/KIZ014034/Hoolock#leuconedys#KIZ014034#s#v#p2#l1#M3#R_AMNH_style.jpg
train,leuconedys,1,museum_style,Hoolock,leuconedys,KIZ014034,KIZ,p3,l1,M1,R,train/leuconedys/leuconedys-KIZ-AMNH-style/KIZ014034/Hoolock#leuconedys#KIZ014034#s#v#p3#l1#M1#R_AMNH_style.jpg
train,leuconedys,1,museum_style,Hoolock,leuconedys,KIZ014034,KIZ,p3,l1,M2,R,train/leuconedys/leuconedys-KIZ-AMNH-style/KIZ014034/Hoolock#leuconedys#KIZ014034#s#v#p3#l1#M2#R_AMNH_style.jpg
train,leuconedys,1,original,Hoolock,leuconedys,AMNH112667,AMNH,p1,l1,M1,R,train/leuconedys/leuconedys_AMNH112667/Hoolock#leuconedys#AMNH112667#s#v#p1#l1#M1#R#B.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,AMNH112667,AMNH,p1,l1,M1,R,train/leuconedys/leuconedys_AMNH112667/Hoolock#leuconedys#AMNH112667#s#v#p1#l1#M1#R#B_aug_bright_sat.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,AMNH112667,AMNH,p1,l1,M1,R,train/leuconedys/leuconedys_AMNH112667/Hoolock#leuconedys#AMNH112667#s#v#p1#l1#M1#R#B_aug_dark_con.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,AMNH112667,AMNH,p1,l1,M1,R,train/leuconedys/leuconedys_AMNH112667/Hoolock#leuconedys#AMNH112667#s#v#p1#l1#M1#R#B_aug_hicon.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,AMNH112667,AMNH,p1,l1,M1,R,train/leuconedys/leuconedys_AMNH112667/Hoolock#leuconedys#AMNH112667#s#v#p1#l1#M1#R#B_aug_vivid.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,AMNH112667,AMNH,p1,l1,M1,R,train/leuconedys/leuconedys_AMNH112667/Hoolock#leuconedys#AMNH112667#s#v#p1#l1#M1#R#B_aug_warm.jpg
train,leuconedys,1,original,Hoolock,leuconedys,AMNH112667,AMNH,p1,l1,M2,R,train/leuconedys/leuconedys_AMNH112667/Hoolock#leuconedys#AMNH112667#s#v#p1#l1#M2#R#B.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,AMNH112667,AMNH,p1,l1,M2,R,train/leuconedys/leuconedys_AMNH112667/Hoolock#leuconedys#AMNH112667#s#v#p1#l1#M2#R#B_aug_bright_sat.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,AMNH112667,AMNH,p1,l1,M2,R,train/leuconedys/leuconedys_AMNH112667/Hoolock#leuconedys#AMNH112667#s#v#p1#l1#M2#R#B_aug_hicon.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,AMNH112667,AMNH,p1,l1,M2,R,train/leuconedys/leuconedys_AMNH112667/Hoolock#leuconedys#AMNH112667#s#v#p1#l1#M2#R#B_aug_muted.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,AMNH112667,AMNH,p1,l1,M2,R,train/leuconedys/leuconedys_AMNH112667/Hoolock#leuconedys#AMNH112667#s#v#p1#l1#M2#R#B_aug_soft.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,AMNH112667,AMNH,p1,l1,M2,R,train/leuconedys/leuconedys_AMNH112667/Hoolock#leuconedys#AMNH112667#s#v#p1#l1#M2#R#B_aug_vivid.jpg
train,leuconedys,1,original,Hoolock,leuconedys,AMNH112667,AMNH,p1,l1,M3,R,train/leuconedys/leuconedys_AMNH112667/Hoolock#leuconedys#AMNH112667#s#v#p1#l1#M3#R.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,AMNH112667,AMNH,p1,l1,M3,R,train/leuconedys/leuconedys_AMNH112667/Hoolock#leuconedys#AMNH112667#s#v#p1#l1#M3#R_aug_cool.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,AMNH112667,AMNH,p1,l1,M3,R,train/leuconedys/leuconedys_AMNH112667/Hoolock#leuconedys#AMNH112667#s#v#p1#l1#M3#R_aug_dark_con.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,AMNH112667,AMNH,p1,l1,M3,R,train/leuconedys/leuconedys_AMNH112667/Hoolock#leuconedys#AMNH112667#s#v#p1#l1#M3#R_aug_hicon.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,AMNH112667,AMNH,p1,l1,M3,R,train/leuconedys/leuconedys_AMNH112667/Hoolock#leuconedys#AMNH112667#s#v#p1#l1#M3#R_aug_muted.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,AMNH112667,AMNH,p1,l1,M3,R,train/leuconedys/leuconedys_AMNH112667/Hoolock#leuconedys#AMNH112667#s#v#p1#l1#M3#R_aug_warm.jpg
train,leuconedys,1,original,Hoolock,leuconedys,AMNH112667,AMNH,p3,l1,M2,L,train/leuconedys/leuconedys_AMNH112667/Hoolock#leuconedys#AMNH112667#s#v#p3#l1#M2#L.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,AMNH112667,AMNH,p3,l1,M2,L,train/leuconedys/leuconedys_AMNH112667/Hoolock#leuconedys#AMNH112667#s#v#p3#l1#M2#L_aug_bright_sat.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,AMNH112667,AMNH,p3,l1,M2,L,train/leuconedys/leuconedys_AMNH112667/Hoolock#leuconedys#AMNH112667#s#v#p3#l1#M2#L_aug_dark_con.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,AMNH112667,AMNH,p3,l1,M2,L,train/leuconedys/leuconedys_AMNH112667/Hoolock#leuconedys#AMNH112667#s#v#p3#l1#M2#L_aug_hicon.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,AMNH112667,AMNH,p3,l1,M2,L,train/leuconedys/leuconedys_AMNH112667/Hoolock#leuconedys#AMNH112667#s#v#p3#l1#M2#L_aug_muted.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,AMNH112667,AMNH,p3,l1,M2,L,train/leuconedys/leuconedys_AMNH112667/Hoolock#leuconedys#AMNH112667#s#v#p3#l1#M2#L_aug_warm.jpg
train,leuconedys,1,original,Hoolock,leuconedys,AMNH112667,AMNH,p3,l1,M3,L,train/leuconedys/leuconedys_AMNH112667/Hoolock#leuconedys#AMNH112667#s#v#p3#l1#M3#L.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,AMNH112667,AMNH,p3,l1,M3,L,train/leuconedys/leuconedys_AMNH112667/Hoolock#leuconedys#AMNH112667#s#v#p3#l1#M3#L_aug_cool.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,AMNH112667,AMNH,p3,l1,M3,L,train/leuconedys/leuconedys_AMNH112667/Hoolock#leuconedys#AMNH112667#s#v#p3#l1#M3#L_aug_hicon.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,AMNH112667,AMNH,p3,l1,M3,L,train/leuconedys/leuconedys_AMNH112667/Hoolock#leuconedys#AMNH112667#s#v#p3#l1#M3#L_aug_muted.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,AMNH112667,AMNH,p3,l1,M3,L,train/leuconedys/leuconedys_AMNH112667/Hoolock#leuconedys#AMNH112667#s#v#p3#l1#M3#L_aug_soft.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,AMNH112667,AMNH,p3,l1,M3,L,train/leuconedys/leuconedys_AMNH112667/Hoolock#leuconedys#AMNH112667#s#v#p3#l1#M3#L_aug_warm.jpg
train,leuconedys,1,original,Hoolock,leuconedys,AMNH112668,AMNH,p2,l1,M1,R,train/leuconedys/leuconedys_AMNH112668/Hoolock#leuconedys#AMNH112668#s#v#p2#l1#M1#R.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,AMNH112668,AMNH,p2,l1,M1,R,train/leuconedys/leuconedys_AMNH112668/Hoolock#leuconedys#AMNH112668#s#v#p2#l1#M1#R_aug_bright_sat.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,AMNH112668,AMNH,p2,l1,M1,R,train/leuconedys/leuconedys_AMNH112668/Hoolock#leuconedys#AMNH112668#s#v#p2#l1#M1#R_aug_dark_con.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,AMNH112668,AMNH,p2,l1,M1,R,train/leuconedys/leuconedys_AMNH112668/Hoolock#leuconedys#AMNH112668#s#v#p2#l1#M1#R_aug_soft.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,AMNH112668,AMNH,p2,l1,M1,R,train/leuconedys/leuconedys_AMNH112668/Hoolock#leuconedys#AMNH112668#s#v#p2#l1#M1#R_aug_vivid.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,AMNH112668,AMNH,p2,l1,M1,R,train/leuconedys/leuconedys_AMNH112668/Hoolock#leuconedys#AMNH112668#s#v#p2#l1#M1#R_aug_warm.jpg
train,leuconedys,1,original,Hoolock,leuconedys,AMNH112668,AMNH,p2,l1,M2,R,train/leuconedys/leuconedys_AMNH112668/Hoolock#leuconedys#AMNH112668#s#v#p2#l1#M2#R.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,AMNH112668,AMNH,p2,l1,M2,R,train/leuconedys/leuconedys_AMNH112668/Hoolock#leuconedys#AMNH112668#s#v#p2#l1#M2#R_aug_bright_sat.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,AMNH112668,AMNH,p2,l1,M2,R,train/leuconedys/leuconedys_AMNH112668/Hoolock#leuconedys#AMNH112668#s#v#p2#l1#M2#R_aug_cool.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,AMNH112668,AMNH,p2,l1,M2,R,train/leuconedys/leuconedys_AMNH112668/Hoolock#leuconedys#AMNH112668#s#v#p2#l1#M2#R_aug_dark_con.jpg
train,leuconedys,1,offline_augmented,Hoolock,leuconedys,AMNH112668,AMNH,p2,l1,M2,R,train/leuconedys/leuconedys_AMNH112668/Hoolock#leuconedys#AMNH112668#s#v#p2#l1#M2#R_aug_hicon.jpg
